filename,seq_id,frame_idx,outcome,iou,best_conf,gt_present,lr,fm,sv
20190925_111757_1_10_infrared_000085.jpg,20190925_111757_1_10,85,TP,0.9303614963876249,0.6936816573143005,True,False,False,False
20190925_111757_1_10_infrared_000090.jpg,20190925_111757_1_10,90,TP,0.7975149929170076,0.7500458359718323,True,False,False,False
20190925_111757_1_10_infrared_000095.jpg,20190925_111757_1_10,95,TP,0.8378646902874881,0.7481668591499329,True,False,False,False
20190925_111757_1_10_infrared_000100.jpg,20190925_111757_1_10,100,TP,0.7032406880196665,0.7300083637237549,True,False,False,False
20190925_111757_1_10_infrared_000105.jpg,20190925_111757_1_10,105,TP,0.5715894158440075,0.6942064762115479,True,False,False,False
20190925_111757_1_10_infrared_000110.jpg,20190925_111757_1_10,110,TP,0.8233829911182992,0.742164671421051,True,False,False,False
20190925_111757_1_10_infrared_000115.jpg,20190925_111757_1_10,115,TP,0.7082349841047886,0.7205977439880371,True,False,False,False
20190925_111757_1_10_infrared_000120.jpg,20190925_111757_1_10,120,TP,0.6659351343771647,0.7044288516044617,True,False,False,False
20190925_111757_1_10_infrared_000125.jpg,20190925_111757_1_10,125,TP,0.7033241999623123,0.6548835039138794,True,False,True,False
20190925_111757_1_10_infrared_000130.jpg,20190925_111757_1_10,130,TP,0.648140387883996,0.5151807069778442,True,False,True,True
20190925_111757_1_10_infrared_000131.jpg,20190925_111757_1_10,131,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000132.jpg,20190925_111757_1_10,132,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000133.jpg,20190925_111757_1_10,133,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000134.jpg,20190925_111757_1_10,134,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000135.jpg,20190925_111757_1_10,135,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000136.jpg,20190925_111757_1_10,136,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000137.jpg,20190925_111757_1_10,137,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000138.jpg,20190925_111757_1_10,138,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000139.jpg,20190925_111757_1_10,139,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000140.jpg,20190925_111757_1_10,140,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000141.jpg,20190925_111757_1_10,141,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000142.jpg,20190925_111757_1_10,142,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000143.jpg,20190925_111757_1_10,143,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000144.jpg,20190925_111757_1_10,144,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000145.jpg,20190925_111757_1_10,145,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000146.jpg,20190925_111757_1_10,146,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000147.jpg,20190925_111757_1_10,147,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000148.jpg,20190925_111757_1_10,148,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000149.jpg,20190925_111757_1_10,149,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000150.jpg,20190925_111757_1_10,150,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000151.jpg,20190925_111757_1_10,151,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000152.jpg,20190925_111757_1_10,152,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000153.jpg,20190925_111757_1_10,153,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000154.jpg,20190925_111757_1_10,154,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000155.jpg,20190925_111757_1_10,155,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000156.jpg,20190925_111757_1_10,156,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000157.jpg,20190925_111757_1_10,157,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000158.jpg,20190925_111757_1_10,158,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000159.jpg,20190925_111757_1_10,159,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000160.jpg,20190925_111757_1_10,160,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000161.jpg,20190925_111757_1_10,161,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000162.jpg,20190925_111757_1_10,162,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000163.jpg,20190925_111757_1_10,163,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000164.jpg,20190925_111757_1_10,164,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000165.jpg,20190925_111757_1_10,165,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000166.jpg,20190925_111757_1_10,166,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000167.jpg,20190925_111757_1_10,167,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000168.jpg,20190925_111757_1_10,168,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000169.jpg,20190925_111757_1_10,169,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000170.jpg,20190925_111757_1_10,170,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000171.jpg,20190925_111757_1_10,171,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000172.jpg,20190925_111757_1_10,172,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000173.jpg,20190925_111757_1_10,173,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000174.jpg,20190925_111757_1_10,174,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000175.jpg,20190925_111757_1_10,175,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000176.jpg,20190925_111757_1_10,176,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000177.jpg,20190925_111757_1_10,177,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000178.jpg,20190925_111757_1_10,178,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000179.jpg,20190925_111757_1_10,179,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000180.jpg,20190925_111757_1_10,180,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000181.jpg,20190925_111757_1_10,181,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000182.jpg,20190925_111757_1_10,182,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000183.jpg,20190925_111757_1_10,183,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000184.jpg,20190925_111757_1_10,184,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000185.jpg,20190925_111757_1_10,185,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000186.jpg,20190925_111757_1_10,186,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000187.jpg,20190925_111757_1_10,187,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000188.jpg,20190925_111757_1_10,188,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000189.jpg,20190925_111757_1_10,189,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000190.jpg,20190925_111757_1_10,190,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000191.jpg,20190925_111757_1_10,191,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000192.jpg,20190925_111757_1_10,192,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000193.jpg,20190925_111757_1_10,193,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000194.jpg,20190925_111757_1_10,194,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000195.jpg,20190925_111757_1_10,195,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000196.jpg,20190925_111757_1_10,196,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000197.jpg,20190925_111757_1_10,197,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000198.jpg,20190925_111757_1_10,198,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000199.jpg,20190925_111757_1_10,199,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000200.jpg,20190925_111757_1_10,200,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000201.jpg,20190925_111757_1_10,201,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000202.jpg,20190925_111757_1_10,202,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000203.jpg,20190925_111757_1_10,203,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000204.jpg,20190925_111757_1_10,204,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000205.jpg,20190925_111757_1_10,205,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000206.jpg,20190925_111757_1_10,206,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000207.jpg,20190925_111757_1_10,207,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000208.jpg,20190925_111757_1_10,208,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000209.jpg,20190925_111757_1_10,209,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000210.jpg,20190925_111757_1_10,210,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000211.jpg,20190925_111757_1_10,211,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000212.jpg,20190925_111757_1_10,212,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000213.jpg,20190925_111757_1_10,213,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000214.jpg,20190925_111757_1_10,214,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000215.jpg,20190925_111757_1_10,215,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000216.jpg,20190925_111757_1_10,216,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000217.jpg,20190925_111757_1_10,217,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000218.jpg,20190925_111757_1_10,218,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000219.jpg,20190925_111757_1_10,219,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000220.jpg,20190925_111757_1_10,220,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000221.jpg,20190925_111757_1_10,221,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000222.jpg,20190925_111757_1_10,222,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000223.jpg,20190925_111757_1_10,223,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000224.jpg,20190925_111757_1_10,224,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000225.jpg,20190925_111757_1_10,225,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000226.jpg,20190925_111757_1_10,226,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000227.jpg,20190925_111757_1_10,227,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000228.jpg,20190925_111757_1_10,228,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000229.jpg,20190925_111757_1_10,229,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000230.jpg,20190925_111757_1_10,230,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000231.jpg,20190925_111757_1_10,231,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000232.jpg,20190925_111757_1_10,232,FP,0.0,0.40835464000701904,False,False,False,False
20190925_111757_1_10_infrared_000233.jpg,20190925_111757_1_10,233,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000234.jpg,20190925_111757_1_10,234,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000235.jpg,20190925_111757_1_10,235,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000236.jpg,20190925_111757_1_10,236,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000237.jpg,20190925_111757_1_10,237,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000238.jpg,20190925_111757_1_10,238,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000239.jpg,20190925_111757_1_10,239,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000240.jpg,20190925_111757_1_10,240,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000241.jpg,20190925_111757_1_10,241,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000242.jpg,20190925_111757_1_10,242,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000243.jpg,20190925_111757_1_10,243,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000244.jpg,20190925_111757_1_10,244,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000245.jpg,20190925_111757_1_10,245,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000246.jpg,20190925_111757_1_10,246,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000247.jpg,20190925_111757_1_10,247,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000248.jpg,20190925_111757_1_10,248,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000249.jpg,20190925_111757_1_10,249,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000250.jpg,20190925_111757_1_10,250,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000251.jpg,20190925_111757_1_10,251,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000252.jpg,20190925_111757_1_10,252,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000253.jpg,20190925_111757_1_10,253,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000254.jpg,20190925_111757_1_10,254,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000255.jpg,20190925_111757_1_10,255,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000256.jpg,20190925_111757_1_10,256,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000257.jpg,20190925_111757_1_10,257,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000258.jpg,20190925_111757_1_10,258,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000259.jpg,20190925_111757_1_10,259,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000260.jpg,20190925_111757_1_10,260,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000261.jpg,20190925_111757_1_10,261,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000262.jpg,20190925_111757_1_10,262,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000263.jpg,20190925_111757_1_10,263,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000264.jpg,20190925_111757_1_10,264,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000265.jpg,20190925_111757_1_10,265,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000266.jpg,20190925_111757_1_10,266,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000267.jpg,20190925_111757_1_10,267,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000268.jpg,20190925_111757_1_10,268,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000269.jpg,20190925_111757_1_10,269,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000270.jpg,20190925_111757_1_10,270,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000271.jpg,20190925_111757_1_10,271,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000272.jpg,20190925_111757_1_10,272,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000273.jpg,20190925_111757_1_10,273,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000274.jpg,20190925_111757_1_10,274,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000275.jpg,20190925_111757_1_10,275,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000276.jpg,20190925_111757_1_10,276,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000277.jpg,20190925_111757_1_10,277,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000278.jpg,20190925_111757_1_10,278,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000279.jpg,20190925_111757_1_10,279,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000280.jpg,20190925_111757_1_10,280,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000281.jpg,20190925_111757_1_10,281,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000282.jpg,20190925_111757_1_10,282,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000283.jpg,20190925_111757_1_10,283,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000284.jpg,20190925_111757_1_10,284,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000285.jpg,20190925_111757_1_10,285,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000286.jpg,20190925_111757_1_10,286,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000287.jpg,20190925_111757_1_10,287,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000288.jpg,20190925_111757_1_10,288,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000289.jpg,20190925_111757_1_10,289,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000290.jpg,20190925_111757_1_10,290,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000291.jpg,20190925_111757_1_10,291,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000292.jpg,20190925_111757_1_10,292,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000293.jpg,20190925_111757_1_10,293,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000294.jpg,20190925_111757_1_10,294,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000295.jpg,20190925_111757_1_10,295,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000296.jpg,20190925_111757_1_10,296,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000297.jpg,20190925_111757_1_10,297,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000298.jpg,20190925_111757_1_10,298,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000299.jpg,20190925_111757_1_10,299,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000300.jpg,20190925_111757_1_10,300,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000301.jpg,20190925_111757_1_10,301,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000302.jpg,20190925_111757_1_10,302,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000303.jpg,20190925_111757_1_10,303,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000304.jpg,20190925_111757_1_10,304,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000305.jpg,20190925_111757_1_10,305,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000306.jpg,20190925_111757_1_10,306,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000307.jpg,20190925_111757_1_10,307,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000308.jpg,20190925_111757_1_10,308,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000309.jpg,20190925_111757_1_10,309,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000310.jpg,20190925_111757_1_10,310,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000311.jpg,20190925_111757_1_10,311,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000312.jpg,20190925_111757_1_10,312,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000313.jpg,20190925_111757_1_10,313,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000314.jpg,20190925_111757_1_10,314,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000315.jpg,20190925_111757_1_10,315,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000316.jpg,20190925_111757_1_10,316,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000317.jpg,20190925_111757_1_10,317,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000318.jpg,20190925_111757_1_10,318,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000319.jpg,20190925_111757_1_10,319,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000320.jpg,20190925_111757_1_10,320,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000321.jpg,20190925_111757_1_10,321,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000322.jpg,20190925_111757_1_10,322,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000323.jpg,20190925_111757_1_10,323,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000324.jpg,20190925_111757_1_10,324,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000325.jpg,20190925_111757_1_10,325,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000326.jpg,20190925_111757_1_10,326,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000327.jpg,20190925_111757_1_10,327,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000328.jpg,20190925_111757_1_10,328,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000329.jpg,20190925_111757_1_10,329,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000330.jpg,20190925_111757_1_10,330,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000331.jpg,20190925_111757_1_10,331,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000332.jpg,20190925_111757_1_10,332,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000333.jpg,20190925_111757_1_10,333,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000334.jpg,20190925_111757_1_10,334,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000335.jpg,20190925_111757_1_10,335,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000336.jpg,20190925_111757_1_10,336,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000337.jpg,20190925_111757_1_10,337,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000338.jpg,20190925_111757_1_10,338,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000339.jpg,20190925_111757_1_10,339,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000340.jpg,20190925_111757_1_10,340,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000341.jpg,20190925_111757_1_10,341,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000342.jpg,20190925_111757_1_10,342,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000343.jpg,20190925_111757_1_10,343,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000344.jpg,20190925_111757_1_10,344,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000345.jpg,20190925_111757_1_10,345,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000346.jpg,20190925_111757_1_10,346,TN,0.0,0.0,False,False,False,False
20190925_111757_1_10_infrared_000347.jpg,20190925_111757_1_10,347,TN,0.0,0.0,False,False,False,False
20190925_111757_1_1_infrared_000000.jpg,20190925_111757_1_1,0,TP,0.7564563179092753,0.37972670793533325,True,False,False,False
20190925_111757_1_1_infrared_000009.jpg,20190925_111757_1_1,9,FN,0.0,0.0,True,False,False,False
20190925_111757_1_1_infrared_000018.jpg,20190925_111757_1_1,18,FN,0.0,0.0,True,False,False,False
20190925_111757_1_1_infrared_000027.jpg,20190925_111757_1_1,27,FN,0.0,0.0,True,False,False,False
20190925_111757_1_1_infrared_000036.jpg,20190925_111757_1_1,36,TP,0.7530595402769235,0.4645283818244934,True,False,True,False
20190925_111757_1_1_infrared_000045.jpg,20190925_111757_1_1,45,FN,0.0,0.0,True,False,False,False
20190925_111757_1_1_infrared_000054.jpg,20190925_111757_1_1,54,FN,0.0,0.0,True,False,False,False
20190925_111757_1_1_infrared_000063.jpg,20190925_111757_1_1,63,FN,0.0,0.0,True,False,False,False
